time_s,experiment_middle_C,experiment_T1_C,experiment_T2_C,paper_simulation_middle_C,paper_simulation_T1_C,paper_simulation_T2_C,reference_C
18.0,55.67562879444926,56.49124024284475,54.48759757155247,55.242671292281,56.33547267996531,54.34067649609714,55.01717259323504
19.0,55.74744145706851,56.58673026886383,54.591934084995664,55.25151777970512,56.344319167389415,54.3357328707719,55.026019080659154
20.0,55.752818733738074,56.7467476149176,54.66175195143105,55.23590633130963,56.344319167389415,54.35125758889853,55.008673026886385
21.0,55.70208152645273,56.756895056374674,54.66877710320902,55.25151777970512,56.344319167389415,54.366869037294016,55.008673026886385
22.0,55.58889852558543,56.72593235039029,54.66678230702515,55.25151777970512,56.332003469210754,54.35455333911535,55.008673026886385
23.0,55.599479618386816,56.760364267129226,54.60971379011275,55.25151777970512,56.344319167389415,54.34978317432784,55.008673026886385
24.0,55.67892454466609,56.70997398091934,54.615264527320036,55.25151777970512,56.3498699045967,54.366869037294016,55.008673026886385
25.0,55.69167389418907,56.65004336513443,54.64874241110147,55.26235906331309,56.361665221162184,54.37771032090199,55.008673026886385
26.0,55.52385082393756,56.67267996530789,54.645620121422375,55.25273200346921,56.361665221162184,54.38421509106678,55.008673026886385
27.0,55.47294015611448,56.63209019947961,54.60156114483955,55.25151777970512,56.361665221162184,54.39340849956635,55.008673026886385
28.0,55.49713790112749,56.524371205550736,54.55628794449263,55.25151777970512,56.361665221162184,54.34813529921943,55.008673026886385
29.0,55.54371205550737,56.50043365134432,54.55498699045967,55.28083261058109,56.37632263660017,54.390806591500436,55.008673026886385
30.0,55.518647007805725,56.503035559410236,54.58022549869905,55.30615784908933,56.37901127493495,54.416305290546404,55.008673026886385
31.0,55.44388551604509,56.50988725065048,54.617606244579356,55.32090199479619,56.38690372940156,54.41734605377277,55.008673026886385
32.0,55.43816131830009,56.31587163920208,54.60069384215091,55.30771899392888,56.39635732870772,54.42307025151778,55.008673026886385
33.0,55.426105810928014,56.24137033824805,54.573894189071986,55.30468343451865,56.397484822202955,54.43512575888985,55.00980052038162
34.0,55.44874241110147,56.25758889852558,54.45498699045967,55.32090199479619,56.413703382480485,54.43816131830009,55.026019080659154
35.0,55.45967042497831,56.269297484822204,54.30355594102342,55.3326105810928,56.413703382480485,54.47094535993062,55.01431049436253
36.0,55.47666955767563,56.27493495229835,54.314830875975716,55.355247181266265,56.413703382480485,54.47094535993062,55.008673026886385
37.0,55.46708586296617,56.30962705984388,54.322289679098006,55.33824804856895,56.418647007805724,54.48334778837814,55.008673026886385
